,Date,Low,High,Close,Open
4980,2025-03-24,1281.0,1305.3,1301.35,1286.4
4979,2025-03-21,1270.05,1284.5,1276.45,1270.05
4978,2025-03-20,1250.0,1272.8,1268.55,1254.2
4977,2025-03-19,1239.35,1252.75,1247.7,1242.0
4976,2025-03-18,1234.9,1248.1,1238.8,1243.5
4975,2025-03-17,1233.25,1257.2,1240.4,1247.0
4974,2025-03-13,1244.0,1264.0,1247.4,1262.9
4973,2025-03-12,1244.0,1261.55,1256.6,1256.85
4972,2025-03-11,1230.0,1249.55,1247.4,1238.05
4971,2025-03-10,1235.5,1258.0,1238.2,1249.1
4970,2025-03-07,1212.3,1254.5,1249.1,1214.05
4969,2025-03-06,1185.5,1214.0,1210.55,1201.0
4968,2025-03-05,1158.0,1183.05,1175.75,1162.0
4967,2025-03-04,1159.25,1174.1,1161.7,1165.0
4966,2025-03-03,1156.0,1209.8,1171.1,1209.8
4965,2025-02-28,1193.3,1217.4,1199.6,1201.0
4964,2025-02-27,1201.0,1215.0,1207.05,1213.55
4963,2025-02-25,1201.0,1221.0,1203.9,1213.95
4962,2025-02-24,1210.6,1223.0,1214.75,1219.4
4961,2025-02-21,1222.35,1239.95,1227.7,1229.95
4960,2025-02-20,1223.0,1239.4,1233.05,1226.25
4959,2025-02-19,1217.6,1232.8,1226.95,1222.75
4958,2025-02-18,1216.4,1229.95,1224.95,1225.25
4957,2025-02-17,1205.15,1227.2,1224.75,1215.75
4956,2025-02-14,1206.0,1224.3,1216.95,1220.0
4955,2025-02-13,1212.15,1227.95,1216.2,1218.95
4954,2025-02-12,1193.65,1227.85,1215.7,1219.95
4953,2025-02-11,1230.0,1263.4,1234.6,1263.05
4952,2025-02-10,1245.85,1266.0,1253.4,1263.8
4951,2025-02-07,1262.0,1284.75,1266.85,1266.45
4950,2025-02-06,1270.8,1287.35,1281.55,1276.6
4949,2025-02-05,1276.15,1290.0,1278.05,1284.95
4948,2025-02-04,1246.65,1289.0,1286.0,1247.05
4947,2025-02-03,1238.0,1255.9,1245.15,1250.0
4946,2025-01-31,1249.5,1266.0,1264.9,1257.4
4945,2025-01-30,1232.25,1256.6,1253.6,1235.0
4944,2025-01-29,1228.45,1242.75,1235.8,1237.3
4943,2025-01-28,1218.9,1244.15,1233.8,1236.6
4942,2025-01-27,1220.05,1240.45,1229.3,1239.9
4941,2025-01-24,1244.0,1273.1,1245.9,1266.9
4940,2025-01-23,1261.55,1277.25,1263.85,1274.75
4939,2025-01-22,1268.8,1282.9,1277.3,1279.0
4938,2025-01-21,1269.55,1312.85,1272.95,1310.0
4937,2025-01-20,1300.55,1319.35,1305.0,1319.35
4936,2025-01-17,1284.7,1325.1,1301.3,1325.1
4935,2025-01-16,1251.4,1275.0,1268.7,1260.2
4934,2025-01-15,1242.15,1256.75,1252.3,1247.0
4933,2025-01-14,1227.3,1255.05,1238.55,1240.0
4932,2025-01-13,1225.6,1245.15,1240.05,1230.0
4931,2025-01-10,1236.15,1256.7,1242.35,1255.9
4930,2025-01-09,1248.0,1269.4,1255.0,1267.9
4929,2025-01-08,1245.0,1270.7,1264.7,1251.2
4928,2025-01-07,1221.4,1243.4,1240.9,1221.65
4927,2025-01-06,1215.3,1261.7,1218.2,1251.55
4926,2025-01-03,1235.6,1262.3,1251.35,1247.75
4925,2025-01-02,1220.25,1244.5,1241.65,1220.7
4924,2025-01-01,1212.1,1226.2,1221.65,1218.95
4923,2024-12-31,1206.4,1219.05,1215.45,1210.4
4922,2024-12-30,1208.65,1223.35,1210.9,1219.65
4921,2024-12-27,1216.65,1227.6,1220.95,1216.65
4920,2024-12-26,1214.45,1228.0,1216.6,1224.65
4919,2024-12-24,1221.45,1233.45,1223.5,1231.9
4918,2024-12-23,1213.15,1227.0,1222.1,1217.25
4917,2024-12-20,1202.1,1239.75,1206.0,1229.95
4916,2024-12-19,1229.4,1244.95,1230.6,1239.95
4915,2024-12-18,1241.75,1259.9,1253.05,1243.4
4914,2024-12-17,1242.6,1262.65,1245.1,1262.65
4913,2024-12-16,1266.85,1281.6,1268.05,1275.0
4912,2024-12-13,1240.0,1275.15,1273.35,1265.0
4911,2024-12-12,1261.05,1278.1,1263.85,1275.2
4910,2024-12-11,1275.35,1290.0,1278.1,1286.5
4909,2024-12-10,1280.75,1295.0,1284.95,1290.0
4908,2024-12-09,1292.9,1315.45,1295.15,1303.0
4907,2024-12-06,1309.8,1326.9,1311.8,1326.9
4906,2024-12-05,1306.4,1329.5,1321.2,1310.75
4905,2024-12-04,1305.0,1329.0,1309.0,1326.95
4904,2024-12-03,1307.25,1326.7,1323.35,1318.85
4903,2024-12-02,1277.0,1311.05,1309.05,1291.65
4902,2024-11-29,1274.75,1299.3,1292.45,1280.0
4901,2024-11-28,1269.25,1296.8,1271.35,1291.95
4900,2024-11-27,1286.2,1303.8,1292.9,1295.75
4899,2024-11-26,1284.0,1297.85,1295.55,1296.45
4898,2024-11-25,1282.65,1304.35,1287.8,1294.8
4897,2024-11-22,1223.05,1268.65,1265.95,1229.9
4896,2024-11-21,1217.7,1247.05,1223.2,1247.05
4895,2024-11-19,1235.45,1281.0,1241.3,1259.05
4894,2024-11-18,1244.0,1273.1,1260.65,1266.55
4893,2024-11-14,1252.25,1272.5,1267.7,1254.55
4892,2024-11-13,1249.7,1275.0,1252.25,1269.5
4891,2024-11-12,1269.0,1289.4,1273.1,1275.0
4890,2024-11-11,1266.35,1285.95,1273.05,1282.6
4889,2024-11-08,1278.0,1302.8,1284.0,1302.65
4888,2024-11-07,1303.2,1324.0,1305.65,1322.15
4887,2024-11-06,1300.3,1328.45,1325.55,1311.85
4886,2024-11-05,1286.15,1309.35,1305.95,1293.75
4885,2024-11-04,1285.1,1338.6,1302.0,1337.0
4884,2024-10-31,1326.05,1342.9,1332.6,1341.9
4883,2024-10-30,1324.8,1349.9,1343.95,1339.8
4882,2024-10-29,1320.5,1342.9,1338.95,1334.3
4881,2024-10-28,1322.0,1353.15,1334.3,1338.0
4880,2024-10-25,2645.0,2687.7,2655.45,2687.7
4879,2024-10-24,2647.0,2687.6,2679.95,2675.0
4878,2024-10-23,2671.0,2715.0,2677.7,2681.0
4877,2024-10-22,2680.8,2751.9,2687.3,2739.9
4876,2024-10-21,2716.05,2748.0,2738.25,2739.65
4875,2024-10-18,2683.2,2736.0,2717.55,2706.65
4874,2024-10-17,2705.0,2738.7,2713.45,2738.7
4873,2024-10-16,2676.0,2728.55,2708.0,2687.9
4872,2024-10-15,2681.25,2744.0,2687.9,2718.95
4871,2024-10-14,2736.5,2761.7,2745.2,2761.7
4870,2024-10-11,2738.0,2767.05,2742.2,2742.0
4869,2024-10-10,2740.0,2772.0,2742.05,2764.35
4868,2024-10-09,2744.15,2802.7,2750.1,2802.7
4867,2024-10-08,2728.6,2802.75,2796.05,2760.0
4866,2024-10-07,2722.9,2799.95,2740.95,2799.95
4865,2024-10-04,2766.0,2835.95,2773.8,2814.0
4864,2024-10-03,2775.0,2899.95,2815.25,2870.3
4863,2024-10-01,2926.0,2978.0,2929.8,2962.7
4862,2024-09-30,2950.0,3044.3,2953.8,3036.0
4861,2024-09-27,2984.0,3066.9,3052.4,3000.0
4860,2024-09-26,2976.1,3008.0,3000.7,2984.95
4859,2024-09-25,2960.5,2993.6,2987.45,2969.25
4858,2024-09-24,2976.4,3000.0,2979.25,2979.95
4857,2024-09-23,2979.2,3002.75,2988.4,2980.1
4856,2024-09-20,2943.55,2991.15,2973.1,2949.0
4855,2024-09-19,2911.2,2953.0,2939.35,2930.95
4854,2024-09-18,2922.0,2964.0,2926.25,2940.0
4853,2024-09-17,2933.8,2954.0,2944.6,2948.7
4852,2024-09-16,2930.0,2961.6,2942.9,2957.5
4851,2024-09-13,2938.7,2966.0,2944.45,2954.4
4850,2024-09-12,2892.3,2971.0,2958.4,2918.75
4849,2024-09-11,2895.3,2937.0,2903.1,2928.95
4848,2024-09-10,2916.0,2943.95,2923.0,2924.8
4847,2024-09-09,2912.5,2939.0,2926.05,2932.1
4846,2024-09-06,2922.75,2996.2,2929.85,2989.9
4845,2024-09-05,2975.0,3052.05,2987.15,3039.45
4844,2024-09-04,2995.9,3034.0,3029.8,2995.9
4843,2024-09-03,3015.3,3045.0,3019.6,3041.65
4842,2024-09-02,3012.8,3053.35,3032.8,3031.65
4841,2024-08-30,3006.95,3083.95,3019.75,3083.95
4840,2024-08-29,2988.0,3074.8,3040.85,3014.95
4839,2024-08-28,2985.35,3015.0,2995.75,3013.95
4838,2024-08-27,2998.0,3025.1,3000.45,3023.0
4837,2024-08-26,3005.45,3046.15,3024.15,3015.0
4836,2024-08-23,2996.2,3022.65,2999.95,3015.4
4835,2024-08-22,2981.35,3011.8,2995.1,3001.3
4834,2024-08-21,2980.0,3015.85,2996.55,2985.0
4833,2024-08-20,2981.0,3007.65,2993.35,2986.25
4832,2024-08-19,2963.0,2996.35,2977.2,2967.45
4831,2024-08-16,2916.65,2961.0,2956.15,2933.35
4830,2024-08-14,2908.0,2943.4,2922.65,2926.5
4829,2024-08-13,2915.6,2939.9,2926.9,2925.0
4828,2024-08-12,2916.2,2946.0,2921.5,2932.4
4827,2024-08-09,2912.05,2954.05,2948.3,2927.7
4826,2024-08-08,2892.25,2927.2,2895.5,2923.0
4825,2024-08-07,2923.0,2946.1,2929.2,2945.75
4824,2024-08-06,2901.15,2955.35,2911.8,2901.15
4823,2024-08-05,2865.8,2960.1,2894.7,2950.05
4822,2024-08-02,2985.8,3018.35,2998.45,3000.4
4821,2024-08-01,3009.85,3036.9,3031.7,3023.8
4820,2024-07-31,3003.1,3020.95,3010.25,3013.95
4819,2024-07-30,3021.15,3049.9,3025.55,3034.75
4818,2024-07-29,3025.45,3054.0,3040.75,3039.95
4817,2024-07-26,2981.9,3025.95,3017.85,2998.75
4816,2024-07-25,2954.7,3001.15,2982.6,2961.0
4815,2024-07-24,2953.7,3020.0,2990.65,2964.85
4814,2024-07-23,2927.1,3012.85,2975.65,3004.95
4813,2024-07-22,2998.8,3073.35,3001.1,3070.15
4812,2024-07-19,3104.15,3179.0,3109.5,3175.0
4811,2024-07-18,3116.1,3186.6,3170.35,3152.0
4810,2024-07-16,3138.15,3200.0,3151.45,3192.4
4809,2024-07-15,3171.0,3211.45,3193.7,3200.15
4808,2024-07-12,3148.65,3209.95,3193.45,3172.8
4807,2024-07-11,3140.65,3207.85,3163.5,3178.0
4806,2024-07-10,3126.75,3195.0,3166.9,3185.0
4805,2024-07-09,3162.05,3201.1,3180.15,3199.95
4804,2024-07-08,3165.0,3217.9,3202.1,3179.9
4803,2024-07-05,3096.1,3197.65,3180.05,3103.8
4802,2024-07-04,3102.3,3134.5,3107.9,3116.95
4801,2024-07-03,3085.2,3149.5,3105.3,3130.35
4800,2024-07-02,3113.35,3150.0,3132.3,3133.8
4799,2024-07-01,3110.4,3157.55,3120.35,3129.95
4798,2024-06-28,3060.95,3161.45,3131.85,3060.95
4797,2024-06-27,3012.1,3075.0,3061.1,3021.5
4796,2024-06-26,2890.15,3037.0,3027.4,2899.95
4795,2024-06-25,2883.4,2912.1,2908.5,2895.0
4794,2024-06-24,2874.4,2899.0,2883.0,2892.0
4793,2024-06-21,2880.5,2949.05,2906.8,2943.4
4792,2024-06-20,2900.7,2964.9,2946.4,2929.95
4791,2024-06-19,2911.25,2975.2,2917.2,2971.4
4790,2024-06-18,2941.2,2974.0,2961.4,2970.2
4789,2024-06-14,2913.4,2958.7,2954.55,2936.1
4788,2024-06-13,2920.55,2946.0,2928.65,2946.0
4787,2024-06-12,2911.0,2952.0,2926.05,2913.5
4786,2024-06-11,2910.0,2949.95,2913.5,2949.95
4785,2024-06-10,2935.55,2986.55,2940.6,2943.75
4784,2024-06-07,2852.95,2944.5,2939.45,2858.0
4783,2024-06-06,2843.0,2886.0,2863.75,2869.0
4782,2024-06-05,2768.05,2861.35,2842.15,2848.95
4781,2024-06-04,2719.15,3007.95,2793.6,3007.95
4780,2024-06-03,2918.0,3029.9,3021.25,2974.9
4779,2024-05-31,2843.25,2884.2,2859.6,2864.65
4778,2024-05-30,2841.5,2884.0,2850.0,2884.0
4777,2024-05-29,2877.0,2916.1,2881.45,2897.0
4776,2024-05-28,2905.4,2957.0,2911.25,2941.95
4775,2024-05-27,2924.0,2967.45,2932.45,2960.8
4774,2024-05-24,2951.2,2977.0,2959.8,2966.0
4773,2024-05-23,2912.0,2983.55,2973.2,2918.3
4772,2024-05-22,2872.9,2936.8,2920.75,2872.9
4771,2024-05-21,2852.9,2883.0,2871.3,2859.0
4770,2024-05-17,2826.0,2874.85,2870.7,2842.35
4769,2024-05-16,2796.6,2854.3,2850.2,2835.0
4768,2024-05-15,2825.5,2859.4,2831.15,2845.0
4767,2024-05-14,2800.0,2854.05,2839.8,2805.0
4766,2024-05-13,2768.05,2813.15,2805.3,2798.05
4765,2024-05-10,2775.2,2821.35,2815.15,2790.15
4764,2024-05-09,2780.0,2859.0,2786.8,2859.0
4763,2024-05-08,2795.0,2866.95,2836.95,2795.0
4762,2024-05-07,2785.0,2840.75,2803.95,2832.0
4761,2024-05-06,2836.25,2881.45,2839.0,2875.0
4760,2024-05-03,2832.7,2949.1,2868.5,2938.55
4759,2024-05-02,2927.65,2953.9,2932.1,2945.35
4758,2024-04-30,2927.0,2965.0,2931.15,2930.9
4757,2024-04-29,2900.1,2935.55,2930.5,2902.95
4756,2024-04-26,2900.0,2930.0,2903.0,2925.15
4755,2024-04-25,2885.2,2935.0,2918.4,2888.0
4754,2024-04-24,2898.7,2936.65,2900.6,2922.3
4753,2024-04-23,2912.5,2986.05,2918.5,2968.55
4752,2024-04-22,2936.6,2964.3,2960.6,2950.0
4751,2024-04-19,2886.75,2947.0,2941.6,2918.95
4750,2024-04-18,2919.0,2971.5,2928.15,2929.0
4749,2024-04-16,2902.1,2942.0,2934.45,2909.95
4748,2024-04-15,2893.15,2964.5,2932.9,2908.65
4747,2024-04-12,2925.7,2973.0,2935.1,2955.0
4746,2024-04-10,2934.55,2974.0,2958.6,2949.95
4745,2024-04-09,2925.0,2978.75,2927.1,2975.0
4744,2024-04-08,2923.4,2980.5,2971.0,2923.4
4743,2024-04-05,2911.9,2941.5,2919.95,2928.0
4742,2024-04-04,2900.5,2958.55,2926.45,2958.55
4741,2024-04-03,2938.0,2966.9,2942.4,2966.9
4740,2024-04-02,2950.0,2987.9,2971.3,2969.5
4739,2024-04-01,2965.0,2988.5,2969.5,2985.0
4738,2024-03-28,2959.0,3011.25,2976.8,2994.35
4737,2024-03-27,2897.9,2999.9,2987.85,2899.65
4736,2024-03-26,2877.0,2905.25,2884.15,2888.6
4735,2024-03-22,2895.35,2920.0,2909.9,2897.05
4734,2024-03-21,2889.65,2915.0,2901.3,2891.4
4733,2024-03-20,2848.05,2890.2,2886.8,2851.05
4732,2024-03-19,2835.0,2873.6,2850.75,2865.6
4731,2024-03-18,2833.65,2883.0,2878.35,2837.2
4730,2024-03-15,2826.9,2866.45,2837.25,2854.95
4729,2024-03-14,2851.0,2897.35,2865.25,2865.0
4728,2024-03-13,2855.85,2965.95,2864.7,2955.45
4727,2024-03-12,2932.0,2976.3,2950.2,2932.0
4726,2024-03-11,2927.35,2984.7,2931.2,2984.7
4725,2024-03-07,2951.25,3005.9,2958.1,3002.15
4724,2024-03-06,2957.0,3019.0,3005.95,2989.45
4723,2024-03-05,2973.0,3011.7,2998.3,3011.7
4722,2024-03-04,2975.05,3024.8,3011.6,2981.0
4721,2024-03-01,2916.7,2999.0,2986.0,2916.7
4720,2024-02-29,2909.55,2958.0,2924.75,2931.05
4719,2024-02-28,2900.55,2982.0,2909.0,2964.9
4718,2024-02-27,2956.0,2999.85,2970.4,2968.8
4717,2024-02-26,2964.55,2989.75,2974.35,2989.75
4716,2024-02-23,2965.25,2996.15,2986.35,2971.4
4715,2024-02-22,2916.0,2969.1,2963.35,2937.95
4714,2024-02-21,2916.15,2977.0,2938.2,2943.85
4713,2024-02-20,2924.0,2949.9,2940.75,2949.9
4712,2024-02-19,2907.55,2958.8,2946.15,2921.35
4711,2024-02-16,2917.35,2953.3,2921.35,2945.05
4710,2024-02-15,2932.9,2968.4,2941.9,2963.4
4709,2024-02-14,2911.4,2966.6,2962.6,2911.4
4708,2024-02-13,2909.4,2957.8,2928.95,2910.4
4707,2024-02-12,2885.0,2922.35,2902.95,2922.3
4706,2024-02-09,2902.6,2944.15,2922.3,2905.0
4705,2024-02-08,2856.7,2919.75,2902.95,2895.6
4704,2024-02-07,2858.45,2898.0,2883.4,2870.0
4703,2024-02-06,2840.8,2887.4,2856.8,2887.4
4702,2024-02-05,2864.0,2940.0,2877.05,2921.2
4701,2024-02-02,2864.45,2949.9,2914.75,2864.45
4700,2024-02-01,2836.7,2885.25,2852.7,2871.2
4699,2024-01-31,2804.95,2869.45,2853.2,2811.45
4698,2024-01-30,2808.75,2917.95,2814.85,2905.4
4697,2024-01-29,2713.2,2905.0,2896.15,2713.2
4696,2024-01-25,2670.05,2725.0,2710.35,2684.5
4695,2024-01-24,2649.0,2699.0,2688.7,2660.0
4694,2024-01-23,2645.0,2742.75,2656.0,2732.15
4693,2024-01-19,2716.85,2753.0,2735.05,2753.0
4692,2024-01-18,2700.0,2742.0,2734.9,2700.0
4691,2024-01-17,2711.0,2772.0,2722.8,2729.85
4690,2024-01-16,2741.0,2792.5,2747.65,2781.85
4689,2024-01-15,2732.0,2792.65,2787.5,2746.9
4688,2024-01-12,2691.55,2746.45,2740.1,2718.4
4687,2024-01-11,2655.7,2724.95,2718.4,2655.7
4686,2024-01-10,2577.3,2658.95,2649.95,2580.6
4685,2024-01-09,2576.25,2607.05,2580.6,2597.35
4684,2024-01-08,2568.3,2632.0,2586.1,2612.4
4683,2024-01-05,2597.95,2619.45,2606.75,2600.15
4682,2024-01-04,2580.0,2609.75,2597.4,2589.4
4681,2024-01-03,2577.15,2634.0,2582.95,2608.1
4680,2024-01-02,2573.5,2614.9,2610.9,2587.65
4679,2024-01-01,2573.55,2606.0,2589.85,2581.05
4678,2023-12-29,2579.15,2614.8,2584.85,2608.05
4677,2023-12-28,2587.0,2611.35,2605.8,2587.0
4676,2023-12-27,2572.25,2599.35,2586.35,2578.5
4675,2023-12-26,2563.0,2592.9,2577.5,2570.0
4674,2023-12-22,2548.0,2580.55,2564.7,2562.2
4673,2023-12-21,2510.45,2572.5,2562.2,2510.45
4672,2023-12-20,2520.0,2597.85,2527.35,2560.3
4671,2023-12-19,2525.85,2573.0,2558.45,2537.7
4670,2023-12-18,2491.05,2534.4,2519.95,2494.2
4669,2023-12-15,2469.05,2499.95,2495.2,2472.15
4668,2023-12-14,2442.7,2475.0,2464.5,2453.0
4667,2023-12-13,2406.3,2438.0,2433.4,2427.75
4666,2023-12-12,2420.25,2464.9,2423.95,2458.0
4665,2023-12-11,2452.15,2467.4,2459.05,2452.15
4664,2023-12-08,2444.5,2475.7,2456.2,2461.2
4663,2023-12-07,2442.0,2461.05,2457.6,2460.7
4662,2023-12-06,2440.3,2473.6,2460.7,2443.25
4661,2023-12-05,2421.35,2440.5,2437.55,2433.0
4660,2023-12-04,2395.0,2445.0,2421.0,2440.05
4659,2023-12-01,2380.0,2396.9,2393.45,2381.0
4658,2023-11-30,2371.25,2400.5,2376.4,2398.0
4657,2023-11-29,2398.25,2411.75,2400.5,2405.15
4656,2023-11-28,2375.0,2398.8,2394.55,2393.0
4655,2023-11-24,2390.2,2402.4,2394.3,2390.2
4654,2023-11-23,2387.75,2401.25,2395.15,2387.75
4653,2023-11-22,2372.4,2394.75,2387.75,2372.7
4652,2023-11-21,2359.4,2387.65,2378.5,2362.05
4651,2023-11-20,2336.85,2358.0,2349.3,2349.0
4650,2023-11-17,2353.0,2373.0,2355.85,2357.35
4649,2023-11-16,2346.8,2373.7,2363.35,2349.95
4648,2023-11-15,2326.8,2362.35,2356.9,2335.5
4647,2023-11-13,2311.65,2325.0,2314.3,2325.0
4646,2023-11-10,2298.15,2317.0,2314.3,2308.0
4645,2023-11-09,2305.0,2336.55,2310.65,2330.55
4644,2023-11-08,2322.6,2341.0,2336.6,2333.7
4643,2023-11-07,2320.0,2339.45,2324.2,2337.75
4642,2023-11-06,2326.05,2340.0,2339.05,2334.95
4641,2023-11-03,2314.9,2335.0,2319.05,2328.65
4640,2023-11-02,2306.5,2324.0,2319.85,2309.0
4639,2023-11-01,2275.25,2317.5,2296.65,2289.9
4638,2023-10-31,2282.8,2332.95,2288.55,2332.95
4637,2023-10-30,2272.0,2324.6,2311.35,2283.95
4636,2023-10-27,2236.05,2274.05,2265.25,2242.0
4635,2023-10-26,2221.05,2258.0,2226.2,2257.95
4634,2023-10-25,2242.4,2281.5,2258.0,2252.95
4633,2023-10-23,2254.25,2306.7,2262.65,2292.0
4632,2023-10-20,2296.05,2314.8,2299.15,2302.45
4631,2023-10-19,2301.55,2321.4,2305.55,2314.95
4630,2023-10-18,2320.2,2367.15,2323.6,2355.25
4629,2023-10-17,2342.0,2360.0,2355.6,2352.45
4628,2023-10-16,2336.0,2354.0,2342.9,2348.0
4627,2023-10-13,2330.0,2358.0,2350.7,2342.9
4626,2023-10-12,2338.05,2359.0,2348.85,2347.65
4625,2023-10-11,2314.0,2349.5,2345.0,2314.9
4624,2023-10-10,2303.45,2317.9,2308.55,2305.05
4623,2023-10-09,2295.0,2312.55,2297.75,2309.95
4622,2023-10-06,2312.0,2325.0,2317.9,2322.95
4621,2023-10-05,2310.0,2329.0,2313.85,2325.0
4620,2023-10-04,2295.15,2318.7,2314.3,2312.0
4619,2023-10-03,2316.0,2337.0,2318.25,2337.0
4618,2023-09-29,2334.1,2369.5,2346.5,2347.95
4617,2023-09-28,2325.65,2384.0,2334.0,2384.0
4616,2023-09-27,2339.0,2371.7,2369.1,2349.0
4615,2023-09-26,2336.1,2350.0,2341.55,2343.7
4614,2023-09-25,2335.8,2359.9,2340.05,2353.85
4613,2023-09-22,2350.0,2383.65,2354.05,2368.15
4612,2023-09-21,2359.0,2390.0,2364.55,2379.95
4611,2023-09-20,2361.6,2426.4,2382.1,2422.95
4610,2023-09-18,2432.6,2451.55,2436.0,2442.0
4609,2023-09-15,2449.6,2467.1,2460.05,2466.05
4608,2023-09-14,2445.0,2465.0,2451.1,2456.35
4607,2023-09-13,2415.6,2462.5,2452.75,2443.55
4606,2023-09-12,2435.2,2489.7,2437.95,2489.7
4605,2023-09-11,2452.05,2476.0,2474.4,2455.95
4604,2023-09-08,2423.4,2455.65,2449.05,2436.4
4603,2023-09-07,2411.4,2438.0,2431.5,2425.85
4602,2023-09-06,2418.0,2436.0,2428.1,2422.95
4601,2023-09-05,2411.0,2433.95,2423.95,2418.25
4600,2023-09-04,2406.0,2423.0,2410.15,2410.05
4599,2023-09-01,2401.3,2425.7,2413.05,2408.0
4598,2023-08-31,2400.0,2425.9,2406.9,2420.05
4597,2023-08-30,2415.05,2443.25,2418.3,2430.3
4596,2023-08-29,2408.45,2452.15,2420.25,2447.0
4595,2023-08-28,2432.0,2483.5,2442.55,2474.0
4594,2023-08-25,2443.95,2505.0,2469.95,2454.0
4593,2023-08-24,2471.6,2542.0,2478.65,2542.0
4592,2023-08-23,2518.05,2542.4,2523.15,2527.95
4591,2023-08-22,2498.55,2537.45,2519.0,2518.25
4590,2023-08-21,2513.55,2554.9,2518.25,2531.0
4589,2023-08-18,2508.5,2577.0,2556.7,2532.0
4588,2023-08-17,2532.2,2577.95,2537.75,2568.0
4587,2023-08-16,2550.65,2582.15,2574.9,2556.65
4586,2023-08-14,2524.2,2582.0,2576.75,2533.05
4585,2023-08-11,2512.1,2558.3,2548.0,2535.45
4584,2023-08-10,2508.8,2550.0,2535.65,2527.0
4583,2023-08-09,2481.0,2529.4,2523.55,2507.0
4582,2023-08-08,2499.45,2534.6,2505.65,2525.3
4581,2023-08-07,2505.05,2528.35,2523.45,2515.0
4580,2023-08-04,2472.0,2517.2,2510.15,2485.0
4579,2023-08-03,2458.0,2499.9,2474.95,2471.45
4578,2023-08-02,2463.2,2511.8,2486.35,2500.0
4577,2023-08-01,2505.9,2559.0,2512.65,2547.85
4576,2023-07-31,2518.75,2553.65,2547.85,2527.9
4575,2023-07-28,2501.0,2541.9,2527.6,2509.05
4574,2023-07-27,2491.45,2538.0,2506.3,2529.0
4573,2023-07-26,2480.1,2547.25,2525.7,2480.1
4572,2023-07-25,2480.05,2505.0,2484.7,2491.5
4571,2023-07-24,2469.55,2514.8,2487.55,2484.0
4570,2023-07-21,2523.35,2613.8,2536.2,2603.0
4569,2023-07-20,2582.0,2632.0,2619.8,2589.0
4568,2023-07-19,2535.5136,2588.6004,2575.0,2567.7465
4567,2023-07-18,2533.2923,2573.1866,2559.0423,2549.658
4566,2023-07-17,2473.9494,2553.2394,2535.4683,2490.4058
4565,2023-07-14,2469.5973,2503.1901,2483.3336,2494.3499
4564,2023-07-13,2482.2909,2538.6871,2487.1871,2521.4146
4563,2023-07-12,2504.2782,2540.7271,2508.0863,2511.3957
4562,2023-07-11,2482.971,2511.3957,2506.3636,2493.5792
4561,2023-07-10,2423.3561,2497.9313,2479.9335,2435.3697
4560,2023-07-07,2382.2377,2416.3292,2389.5365,2387.1338
4559,2023-07-06,2335.6338,2397.5607,2392.1659,2335.6338
4558,2023-07-05,2335.3618,2361.0211,2343.6127,2357.893
4557,2023-07-04,2333.1404,2381.4217,2346.7408,2376.4349
4556,2023-07-03,2314.9613,2377.3415,2371.1761,2314.9613
4555,2023-06-30,2296.6461,2318.1347,2312.6945,2303.0383
4554,2023-06-28,2264.64,2300.4996,2293.3367,2281.2324
4553,2023-06-27,2254.3944,2275.7923,2262.9173,2267.632
4552,2023-06-26,2256.9784,2281.1417,2261.4665,2270.3521
4551,2023-06-23,2276.7896,2296.4648,2280.5524,2293.9261
4550,2023-06-22,2295.9661,2332.8231,2299.0035,2322.6681
4549,2023-06-21,2310.2011,2329.3776,2324.3908,2317.8173
4548,2023-06-20,2298.4595,2324.7535,2309.1131,2312.5132
4547,2023-06-19,2306.0757,2342.8873,2313.4199,2341.2553
4546,2023-06-16,2317.1373,2340.1673,2335.0898,2317.1373
4545,2023-06-15,2298.6408,2322.8495,2313.4652,2309.3851
4544,2023-06-14,2281.7764,2316.5933,2314.4173,2283.0911
4543,2023-06-13,2254.2584,2287.8512,2285.2218,2258.3385
4542,2023-06-12,2235.0819,2256.7518,2251.4023,2246.7782
4541,2023-06-09,2246.8235,2274.0695,2250.3143,2262.2372
4540,2023-06-08,2258.5651,2281.2324,2266.544,2268.9014
4539,2023-06-07,2241.6554,2266.3173,2264.504,2254.1224
4538,2023-06-06,2232.7698,2257.7491,2248.8182,2249.7702
4537,2023-06-05,2228.735,2251.9463,2245.6901,2235.0819
4536,2023-06-02,2222.3429,2251.1303,2225.879,2244.0581
4535,2023-06-01,2228.599,2252.6263,2232.3165,2246.7782
4534,2023-05-31,2231.9991,2274.8402,2243.7861,2273.0268
4533,2023-05-30,2279.3283,2300.6809,2284.3151,2284.8592
4532,2023-05-29,2273.0268,2293.9261,2284.6778,2283.9525
4531,2023-05-26,2220.6202,2275.7923,2272.6642,2224.6549
4530,2023-05-25,2190.2914,2219.9855,2211.0092,2206.4305
4529,2023-05-24,2206.2491,2233.1778,2209.6492,2218.3081
4528,2023-05-23,2223.0682,2237.9379,2225.1083,2234.9912
4527,2023-05-22,2203.257,2234.9912,2225.471,2203.257
4526,2023-05-19,2193.7821,2217.5374,2214.8627,2205.7051
4525,2023-05-18,2201.4437,2226.9217,2206.7478,2225.743
4524,2023-05-17,2202.5317,2233.8125,2211.2359,2230.7751
4523,2023-05-16,2222.2975,2264.912,2224.8816,2263.0986
4522,2023-05-15,2241.882,2270.1254,2255.9811,2254.0317
4521,2023-05-12,2227.3297,2255.8451,2252.309,2245.8715
